,assign_from_var_id_grocery,assign_to_var_id_grocery,assign_from_node_id_grocery,assign_to_node_id_grocery,assign_type_grocery,dist_grocery,assign_from_var_id_restaurant,assign_to_var_id_restaurant,assign_from_node_id_restaurant,assign_to_node_id_restaurant,assign_type_restaurant,dist_restaurant,assign_from_var_id_school,assign_to_var_id_school,assign_from_node_id_school,assign_to_node_id_school,assign_type_school,dist_school,assign_from_var_id_healthcare,assign_to_var_id_healthcare,assign_from_node_id_healthcare,assign_to_node_id_healthcare,assign_type_healthcare,dist_healthcare
0,0,29,0,83,existing,80.05386965803375,0,29,0,1,existing,106.47580486763157,0,29,0,128,existing,875.2122051204998,0,29,0,1,existing,106.47580486763157
1,1,29,2,83,existing,1295.8059847058346,1,29,2,1,existing,1109.2763101801693,1,29,2,128,existing,1775.5889222162243,1,29,2,175,existing,980.3509006457398
2,2,29,4,83,existing,1465.7421698847659,2,29,4,1,existing,1279.2124953591006,2,29,4,128,existing,1945.5251073951556,2,29,4,175,existing,1150.287085824671
3,3,29,5,83,existing,1540.9372202378381,3,29,5,1,existing,1354.4075457121728,3,29,5,128,existing,2020.7201577482276,3,29,5,175,existing,1225.4821361777433
4,4,29,7,83,existing,1483.9905480964471,4,29,7,1,existing,1476.5684146499677,4,29,7,128,existing,541.7553550955084,4,29,7,175,existing,1123.296700916746
5,5,30,8,56,existing,561.9548165757989,5,30,8,56,existing,561.9548165757989,5,30,8,128,existing,943.3314286892485,5,30,8,54,existing,808.8214701762689
6,6,30,9,56,existing,623.0309212291702,6,30,9,56,existing,623.0309212291702,6,30,9,128,existing,1004.4075333426198,6,30,9,54,existing,869.8975748296403
7,7,29,10,83,existing,886.8182486599322,7,29,10,1,existing,700.2885741342668,7,29,10,128,existing,1005.176402730872,7,29,10,175,existing,347.0168604010453
8,8,29,11,83,existing,922.7159109168248,8,29,11,1,existing,736.1862363911594,8,29,11,128,existing,969.2787404739795,8,29,11,175,existing,382.9145226579378
9,9,30,12,56,existing,563.7606982564023,9,30,12,56,existing,563.7606982564023,9,30,12,128,existing,1194.8318418349213,9,30,12,54,existing,810.6273518568726
10,10,30,13,56,existing,476.197684982433,10,30,13,56,existing,476.197684982433,10,30,13,128,existing,1282.3948551088906,10,30,13,54,existing,723.0643385829031
11,11,29,14,83,existing,1419.554917153235,11,29,14,1,existing,1445.9768523628327,11,29,14,128,existing,464.2888423747015,11,29,14,175,existing,1200.763213637553
12,12,29,15,83,existing,1310.553918852842,12,29,15,1,existing,1336.9758540624398,12,29,15,128,existing,355.2878440743084,12,29,15,175,existing,1289.3963709840236
13,13,29,16,83,existing,632.6529134285631,13,29,16,1,existing,659.0748486381609,13,29,16,128,existing,486.5953782651728,13,29,16,1,existing,659.0748486381609
14,14,29,17,83,existing,676.4250090261287,14,29,17,1,existing,702.8469442357266,14,29,17,128,existing,530.3674738627385,14,29,17,1,existing,702.8469442357266
15,15,30,19,56,existing,193.55082631394984,15,30,19,56,existing,193.55082631394984,15,30,19,128,existing,1105.3740219327258,15,30,19,54,existing,163.79020428559812
16,16,29,20,83,existing,1076.448581543652,16,29,20,1,existing,1102.8705167532498,16,29,20,128,existing,121.1825067651184,16,29,20,1,existing,1102.8705167532498
17,17,29,21,83,existing,987.8210067400196,17,29,21,1,existing,1014.2429419496174,17,29,21,128,existing,32.55493196148608,17,29,21,1,existing,1014.2429419496174
18,18,28,26,84,existing,1360.5683966520933,18,28,26,84,existing,1360.5683966520933,18,28,26,128,existing,568.270516712515,18,28,26,54,existing,1385.9328445082074
