,assign_from_var_id_grocery,assign_to_var_id_grocery,assign_from_node_id_grocery,assign_to_node_id_grocery,assign_type_grocery,dist_grocery,assign_from_var_id_restaurant,assign_to_var_id_restaurant,assign_from_node_id_restaurant,assign_to_node_id_restaurant,assign_type_restaurant,dist_restaurant,assign_from_var_id_school,assign_to_var_id_school,assign_from_node_id_school,assign_to_node_id_school,assign_type_school,dist_school
0,0,41,2,328,allocated,340.49706081332477,0,41,2,328,allocated,340.49706081332477,0,41,2,502,existing,430.17104634414886
1,1,41,3,328,allocated,193.71870492804936,1,41,3,328,allocated,193.71870492804936,1,41,3,502,existing,283.39269045887346
2,2,84,5,567,existing,253.43164379559488,2,84,5,567,existing,253.43164379559488,2,84,5,159,existing,173.59358007690963
3,3,81,7,125,existing,770.9145747543059,3,81,7,125,existing,770.9145747543059,3,81,7,193,existing,530.700428705658
4,4,84,8,567,existing,170.54644039736993,4,84,8,567,existing,170.54644039736993,4,84,8,159,existing,90.70837667868467
5,5,84,9,567,existing,299.5369525820719,5,84,9,567,existing,299.5369525820719,5,84,9,62,existing,189.000845595439
6,6,82,10,315,existing,978.1358985729871,6,82,10,315,existing,978.1358985729871,6,82,10,480,existing,595.0493474939353
7,7,82,11,315,existing,880.1840198167051,7,82,11,315,existing,880.1840198167051,7,82,11,480,existing,667.492248263638
8,8,41,12,328,allocated,303.18088281638325,8,41,12,328,allocated,303.18088281638325,8,41,12,502,existing,365.22103236446264
9,9,41,13,328,allocated,210.711515870053,9,41,13,328,allocated,210.711515870053,9,41,13,502,existing,272.7516654181324
10,10,80,14,176,existing,473.0153270462518,10,80,14,41,existing,481.6693147336542,10,80,14,116,existing,235.94088315675913
11,11,78,15,509,existing,430.5254862618943,11,78,15,233,existing,585.7519985664433,11,78,15,76,allocated,136.69460745904047
12,12,80,16,176,existing,536.7471964409203,12,80,16,41,existing,578.8011556423203,12,80,16,116,existing,392.1039373275248
13,13,80,17,176,existing,404.6591960468225,13,80,17,41,existing,446.71315524822245,13,80,17,116,existing,260.01593693342704
14,14,75,18,261,existing,286.83380032591594,14,75,18,233,existing,1003.1374497006534,14,75,18,76,allocated,681.2337436582673
15,15,75,19,261,existing,144.56400383681967,15,75,19,233,existing,860.8676532115571,15,75,19,76,allocated,538.9639471691711
