,assign_from_var_id_grocery,assign_to_var_id_grocery,assign_from_node_id_grocery,assign_to_node_id_grocery,assign_type_grocery,dist_grocery,assign_from_var_id_restaurant,assign_to_var_id_restaurant,assign_from_node_id_restaurant,assign_to_node_id_restaurant,assign_type_restaurant,dist_restaurant,assign_from_var_id_school,assign_to_var_id_school,assign_from_node_id_school,assign_to_node_id_school,assign_type_school,dist_school,assign_from_var_id_healthcare,assign_to_var_id_healthcare,assign_from_node_id_healthcare,assign_to_node_id_healthcare,assign_type_healthcare,dist_healthcare
0,0,56,0,126,existing,637.3057785777337,0,56,0,142,existing,530.2393961200236,0,56,0,133,existing,800.8812159228114,0,56,0,109,existing,659.982117792445
1,1,56,1,126,existing,1017.3252789475123,1,56,1,142,existing,949.1147485238381,1,56,1,200,existing,1186.4251489909511,1,56,1,109,existing,918.1051978088423
2,2,56,2,126,existing,1115.172826972893,2,56,2,142,existing,994.5436168377377,2,56,2,100,existing,1020.4619820676256,2,56,2,109,existing,1138.069747203865
3,3,56,3,126,existing,1275.8480030152898,3,56,3,142,existing,1207.6374725916157,3,56,3,100,existing,1357.1343157326048,3,56,3,109,existing,1176.62792187662
4,4,58,4,118,existing,314.7705143320203,4,58,4,118,existing,314.7705143320203,4,58,4,4,existing,0.0,4,58,4,103,existing,332.44601721987516
5,5,58,5,118,existing,864.5322759074899,5,58,5,118,existing,864.5322759074899,5,58,5,4,existing,549.7617615754696,5,58,5,103,existing,882.2077787953448
6,6,63,6,188,existing,434.26879067608434,6,63,6,188,existing,434.26879067608434,6,63,6,4,existing,157.180184249274,6,63,6,188,existing,434.26879067608434
7,7,63,7,188,existing,450.4113472188377,7,63,7,188,existing,450.4113472188377,7,63,7,4,existing,142.73483304174903,7,63,7,188,existing,450.4113472188377
8,8,54,8,175,existing,889.5732080478866,8,54,8,65,existing,705.4153207342092,8,54,8,100,existing,487.6016424772159,8,54,8,109,existing,1132.514481375403
9,9,56,9,126,existing,1028.0123484584108,9,56,9,142,existing,907.3831383232554,9,56,9,100,existing,727.1269770904676,9,56,9,109,existing,1101.2583184527418
10,10,56,10,126,existing,1062.066593151622,10,56,10,142,existing,942.271805439163,10,56,10,100,existing,968.190170669051,10,56,10,109,existing,1084.7429323663332
11,11,56,11,126,existing,1328.9123842005329,11,56,11,142,existing,1209.117596488074,11,56,11,100,existing,1235.0359617179618,11,56,11,109,existing,1298.726275891263
