,assign_from_var_id_grocery,assign_to_var_id_grocery,assign_from_node_id_grocery,assign_to_node_id_grocery,assign_type_grocery,dist_grocery,assign_from_var_id_restaurant,assign_to_var_id_restaurant,assign_from_node_id_restaurant,assign_to_node_id_restaurant,assign_type_restaurant,dist_restaurant,assign_from_var_id_school,assign_to_var_id_school,assign_from_node_id_school,assign_to_node_id_school,assign_type_school,dist_school,assign_from_var_id_healthcare,assign_to_var_id_healthcare,assign_from_node_id_healthcare,assign_to_node_id_healthcare,assign_type_healthcare,dist_healthcare
0,0,84,2,567,existing,1186.2638809850046,0,84,2,567,existing,1186.2638809850046,0,84,2,502,existing,430.17104634414886,0,84,2,272,existing,1155.4780341037476
1,1,84,3,567,existing,1039.4855250997293,1,84,3,567,existing,1039.4855250997293,1,84,3,502,existing,283.39269045887346,1,84,3,272,existing,1008.6996782184722
2,2,84,5,567,existing,253.43164379559488,2,84,5,567,existing,253.43164379559488,2,84,5,159,existing,173.59358007690963,2,84,5,272,existing,222.6457969143379
3,3,81,7,125,existing,770.9145747543059,3,81,7,125,existing,770.9145747543059,3,81,7,193,existing,530.700428705658,3,81,7,234,existing,871.0327413199053
4,4,84,8,567,existing,170.54644039736993,4,84,8,567,existing,170.54644039736993,4,84,8,159,existing,90.70837667868467,4,84,8,272,existing,139.76059351611295
5,5,84,9,567,existing,299.5369525820719,5,84,9,567,existing,299.5369525820719,5,84,9,62,existing,189.000845595439,5,84,9,272,existing,268.7511057008149
6,6,82,10,315,existing,978.1358985729871,6,82,10,315,existing,978.1358985729871,6,82,10,480,existing,595.0493474939353,6,82,10,315,existing,978.1358985729871
7,7,82,11,315,existing,880.1840198167051,7,82,11,315,existing,880.1840198167051,7,82,11,480,existing,667.492248263638,7,82,11,315,existing,880.1840198167051
8,8,84,12,567,existing,937.5283817456584,8,84,12,567,existing,937.5283817456584,8,84,12,502,existing,365.22103236446264,8,84,12,272,existing,906.7425348644015
9,9,84,13,567,existing,1023.1334562923465,9,84,13,567,existing,1023.1334562923465,9,84,13,502,existing,272.7516654181324,9,84,13,272,existing,992.3476094110896
10,10,80,14,176,existing,473.0153270462518,10,80,14,41,existing,481.6693147336542,10,80,14,116,existing,235.94088315675913,10,80,14,176,existing,473.0153270462518
11,11,78,15,509,existing,430.5254862618943,11,78,15,233,existing,585.7519985664433,11,78,15,116,existing,373.6381936718805,11,78,15,300,existing,383.7573561431352
12,12,80,16,176,existing,536.7471964409203,12,80,16,41,existing,578.8011556423203,12,80,16,116,existing,392.1039373275248,12,80,16,176,existing,536.7471964409203
13,13,80,17,176,existing,404.6591960468225,13,80,17,41,existing,446.71315524822245,13,80,17,116,existing,260.01593693342704,13,80,17,176,existing,404.6591960468225
14,14,75,18,261,existing,286.83380032591594,14,75,18,233,existing,1003.1374497006534,14,75,18,116,existing,1178.928377041472,14,75,18,233,existing,1003.1374497006534
15,15,75,19,261,existing,144.56400383681967,15,75,19,233,existing,860.8676532115571,15,75,19,116,existing,1036.6585805523757,15,75,19,233,existing,860.8676532115571
16,16,80,24,176,existing,951.4764964738873,16,80,24,41,existing,1045.5942204511543,16,80,24,193,existing,648.8453773195077,16,80,24,176,existing,951.4764964738873
17,17,80,25,176,existing,965.699482062137,17,80,25,41,existing,1059.817206039404,17,80,25,193,existing,663.0683629077574,17,80,25,176,existing,965.699482062137
18,18,81,27,125,existing,553.9074968687694,18,81,27,125,existing,553.9074968687694,18,81,27,193,existing,130.00922688863133,18,81,27,234,existing,470.86191713128176
19,19,83,28,377,existing,238.7530081637425,19,83,28,125,existing,543.1650113168052,19,83,28,550,existing,243.291151210632,19,83,28,30,existing,191.31532189895006
20,20,81,29,125,existing,338.88692813364577,20,81,29,125,existing,338.88692813364577,20,81,29,471,existing,288.4761485290677,20,81,29,30,existing,395.5934050821096
21,21,85,30,187,existing,151.0701067734804,21,85,30,314,existing,426.7834195503789,21,85,30,146,existing,383.2432165786521,21,85,30,30,existing,0.0
