,assign_from_var_id_grocery,assign_to_var_id_grocery,assign_from_node_id_grocery,assign_to_node_id_grocery,assign_type_grocery,dist_grocery,assign_from_var_id_school,assign_to_var_id_school,assign_from_node_id_school,assign_to_node_id_school,assign_type_school,dist_school,assign_from_var_id_healthcare,assign_to_var_id_healthcare,assign_from_node_id_healthcare,assign_to_node_id_healthcare,assign_type_healthcare,dist_healthcare,0_assign_from_var_id_restaurant,0_assign_to_var_id_restaurant,0_assign_from_node_id_restaurant,0_assign_to_node_id_restaurant,0_assign_type_restaurant,0_dist_restaurant,1_assign_from_var_id_restaurant,1_assign_to_var_id_restaurant,1_assign_from_node_id_restaurant,1_assign_to_node_id_restaurant,1_assign_type_restaurant,1_dist_restaurant,2_assign_from_var_id_restaurant,2_assign_to_var_id_restaurant,2_assign_from_node_id_restaurant,2_assign_to_node_id_restaurant,2_assign_type_restaurant,2_dist_restaurant,3_assign_from_var_id_restaurant,3_assign_to_var_id_restaurant,3_assign_from_node_id_restaurant,3_assign_to_node_id_restaurant,3_assign_type_restaurant,3_dist_restaurant,4_assign_from_var_id_restaurant,4_assign_to_var_id_restaurant,4_assign_from_node_id_restaurant,4_assign_to_node_id_restaurant,4_assign_type_restaurant,4_dist_restaurant,5_assign_from_var_id_restaurant,5_assign_to_var_id_restaurant,5_assign_from_node_id_restaurant,5_assign_to_node_id_restaurant,5_assign_type_restaurant,5_dist_restaurant,6_assign_from_var_id_restaurant,6_assign_to_var_id_restaurant,6_assign_from_node_id_restaurant,6_assign_to_node_id_restaurant,6_assign_type_restaurant,6_dist_restaurant,7_assign_from_var_id_restaurant,7_assign_to_var_id_restaurant,7_assign_from_node_id_restaurant,7_assign_to_node_id_restaurant,7_assign_type_restaurant,7_dist_restaurant,8_assign_from_var_id_restaurant,8_assign_to_var_id_restaurant,8_assign_from_node_id_restaurant,8_assign_to_node_id_restaurant,8_assign_type_restaurant,8_dist_restaurant,9_assign_from_var_id_restaurant,9_assign_to_var_id_restaurant,9_assign_from_node_id_restaurant,9_assign_to_node_id_restaurant,9_assign_type_restaurant,9_dist_restaurant
10,10,40,20,248,existing,89.40869712702174,10,40,20,4,existing,330.4314888054517,10,40,20,93,allocated,144.74292913765808,10,48,20,190,existing,296.54325260333593,10,49,20,138,existing,540.0145683749863,10,50,20,194,existing,842.4562399438116,10,51,20,126,existing,855.8054524461963,10,55,20,189,existing,1085.2008738759764,10,54,20,132,existing,985.3451100618474,10,53,20,132,existing,985.3451100618474,10,52,20,193,existing,897.6180371355924,10,56,20,74,existing,1340.6266914071782,10,57,20,74,existing,1340.6266914071782
11,11,40,21,248,existing,292.57530893412974,11,40,21,4,existing,533.5981006125596,11,40,21,93,allocated,347.9095409447661,11,48,21,190,existing,499.7098644104439,11,49,21,138,existing,743.1811801820943,11,50,21,194,existing,862.0441273499559,11,51,21,126,existing,875.3933398523407,11,53,21,132,existing,999.010212785164,11,52,21,193,existing,911.2831398589088,11,54,21,132,existing,999.010212785164,11,55,21,189,existing,1103.2558410899733,11,57,21,74,existing,1358.681658621175,11,56,21,74,existing,1358.681658621175
12,12,39,22,230,existing,419.58508877507745,12,39,22,6,existing,514.8880127717109,12,39,22,140,allocated,271.09755565900883,12,57,22,74,existing,710.1670156345685,12,56,22,74,existing,710.1670156345685,12,58,22,64,existing,871.215104714917,12,55,22,189,existing,792.0079662089756,12,54,22,132,existing,923.3162096117135,12,52,22,193,existing,1011.0432825379687,12,53,22,132,existing,923.3162096117135,12,59,22,263,existing,951.8202625747238,12,51,22,126,existing,1021.4033876387557,12,50,22,194,existing,1034.7526001411404
13,13,39,23,230,existing,280.5212481612296,13,39,23,6,existing,375.82417215786313,13,39,23,140,allocated,132.033715045161,13,56,23,74,existing,571.1031750207208,13,57,23,74,existing,571.1031750207208,13,58,23,64,existing,732.151264101069,13,55,23,189,existing,652.9441255951278,13,59,23,263,existing,812.756421960876,13,54,23,132,existing,784.2523689978657,13,53,23,132,existing,784.2523689978657,13,52,23,193,existing,871.9794419241207,13,51,23,126,existing,882.3395470249079,13,50,23,194,existing,895.6887595272926
14,14,47,24,107,existing,331.4133165837979,14,47,24,34,existing,349.32458138406525,14,47,24,257,allocated,217.23330532162208,14,48,24,190,existing,581.0721856665234,14,49,24,138,existing,852.5127439774981,14,51,24,126,existing,1140.3343855093838,14,50,24,194,existing,1126.985173006999,14,54,24,132,existing,1296.5447545049085,14,55,24,189,existing,1369.729806939164,14,53,24,132,existing,1296.5447545049085,14,52,24,193,existing,1208.8176815786533,14,56,24,74,existing,1625.1556244703656,14,57,24,74,existing,1625.1556244703656
15,15,47,25,107,existing,270.2851313186146,15,47,25,34,existing,410.4527666492485,15,47,25,107,allocated,270.2851313186146,15,48,25,190,existing,519.9440004013402,15,49,25,138,existing,791.3845587123149,15,50,25,194,existing,1065.8569877418158,15,51,25,126,existing,1079.2062002442005,15,53,25,132,existing,1235.4165692397253,15,55,25,189,existing,1308.6016216739808,15,52,25,193,existing,1147.68949631347,15,54,25,132,existing,1235.4165692397253,15,56,25,74,existing,1564.0274392051824,15,57,25,74,existing,1564.0274392051824
16,16,46,26,74,existing,410.38204283185064,16,46,26,116,existing,467.4549644361291,16,46,26,63,allocated,74.9646064037279,16,58,26,64,existing,212.81763612439272,16,59,26,263,existing,227.89290405063323,16,55,26,189,existing,368.25959923181404,16,56,26,74,existing,410.38204283185064,16,53,26,132,existing,448.7166926672371,16,57,26,74,existing,410.38204283185064,16,54,26,132,existing,448.7166926672371,16,52,26,193,existing,536.4437655934922,16,50,26,194,existing,611.0042331639788,16,51,26,126,existing,597.6550206615942
17,17,46,27,74,existing,271.858006473359,17,46,27,116,existing,328.9309280776375,17,46,27,263,allocated,89.3688676921416,17,58,27,64,existing,74.29359976590112,17,59,27,263,existing,89.3688676921416,17,56,27,74,existing,271.858006473359,17,57,27,74,existing,271.858006473359,17,53,27,132,existing,587.5320663260159,17,55,27,189,existing,507.07497289059285,17,54,27,132,existing,587.5320663260159,17,52,27,193,existing,675.2591392522711,17,51,27,126,existing,736.470394320373,17,50,27,194,existing,749.8196068227577
18,18,47,32,107,existing,628.3061194640081,18,47,32,34,existing,465.75046151183295,18,47,32,33,allocated,51.75991675114006,18,48,32,190,existing,758.2280498650158,18,49,32,138,existing,1029.6686081759904,18,51,32,126,existing,1281.7640395397946,18,50,32,194,existing,1268.4148270374099,18,53,32,132,existing,1437.974408535319,18,54,32,132,existing,1437.974408535319,18,52,32,193,existing,1350.247335609064,18,55,32,189,existing,1511.1594609695744,18,57,32,74,existing,1766.5852785007764,18,56,32,74,existing,1766.5852785007764
19,19,47,33,107,existing,576.5462027128681,19,47,33,34,existing,413.9905447606929,19,47,33,33,allocated,0.0,19,48,33,190,existing,706.4681331138758,19,49,33,138,existing,977.9086914248504,19,50,33,194,existing,1216.6549102862698,19,51,33,126,existing,1230.0041227886545,19,55,33,189,existing,1459.3995442184346,19,52,33,193,existing,1298.4874188579242,19,53,33,132,existing,1386.2144917841792,19,54,33,132,existing,1386.2144917841792,19,57,33,74,existing,1714.8253617496366,19,56,33,74,existing,1714.8253617496366
20,20,39,36,230,existing,356.11901766824394,20,39,36,6,existing,314.9877573654331,20,39,36,36,allocated,0.0,20,56,36,74,existing,510.2667602282907,20,57,36,74,existing,510.2667602282907,20,58,36,64,existing,671.314849308639,20,55,36,189,existing,592.1077108026977,20,59,36,263,existing,751.9200071684459,20,54,36,132,existing,723.4159542054356,20,53,36,132,existing,723.4159542054356,20,52,36,193,existing,811.1430271316908,20,51,36,126,existing,821.5031322324778,20,50,36,194,existing,834.8523447348625
21,21,39,37,230,existing,245.48227078755983,21,39,37,6,existing,204.35101048474894,21,39,37,140,allocated,96.99473767149122,21,56,37,74,existing,399.63001334760656,21,57,37,74,existing,399.63001334760656,21,58,37,64,existing,560.6781024279549,21,55,37,189,existing,481.4709639220136,21,59,37,263,existing,641.2832602877618,21,54,37,132,existing,612.7792073247515,21,53,37,132,existing,612.7792073247515,21,52,37,193,existing,700.5062802510066,21,50,37,194,existing,724.2155978541784,21,51,37,126,existing,710.8663853517937
22,22,47,42,107,existing,344.38301454468314,22,47,42,34,existing,484.55064987531694,22,47,42,107,allocated,344.38301454468314,22,48,42,190,existing,594.0418836274087,22,49,42,138,existing,865.4824419383833,22,50,42,194,existing,1139.9548709678843,22,51,42,126,existing,1153.304083470269,22,53,42,132,existing,1309.5144524657937,22,55,42,189,existing,1382.6995049000493,22,52,42,193,existing,1221.7873795395385,22,54,42,132,existing,1309.5144524657937,22,56,42,74,existing,1638.1253224312509,22,57,42,74,existing,1638.1253224312509
23,23,39,49,230,existing,80.37643842019952,23,39,49,6,existing,345.7047703841527,23,39,49,140,allocated,228.86397153626814,23,56,49,74,existing,667.933431511828,23,57,49,74,existing,667.933431511828,23,55,49,189,existing,749.7743820862349,23,58,49,64,existing,702.0318623273586,23,54,49,132,existing,881.082625488973,23,52,49,193,existing,968.809698415228,23,59,49,263,existing,782.6370201871655,23,53,49,132,existing,881.082625488973,23,51,49,126,existing,979.1698035160151,23,50,49,194,existing,992.5190160183998
24,24,39,50,230,existing,66.38966534824998,24,39,50,6,existing,331.7179973122032,24,39,50,140,allocated,214.8771984643186,24,56,50,74,existing,653.9466584398784,24,57,50,74,existing,653.9466584398784,24,55,50,189,existing,735.7876090142854,24,58,50,64,existing,688.045089255409,24,54,50,132,existing,867.0958524170235,24,52,50,193,existing,954.8229253432785,24,59,50,263,existing,768.650247115216,24,53,50,132,existing,867.0958524170235,24,51,50,126,existing,965.1830304440656,24,50,50,194,existing,978.5322429464503
25,25,42,53,228,existing,298.861023069049,25,42,53,4,existing,386.75655667899105,25,42,53,119,allocated,274.1303521255885,25,48,53,190,existing,317.72066648326415,25,49,53,138,existing,440.38533253711523,25,50,53,194,existing,543.206654015787,25,51,53,126,existing,556.5558665181717,25,55,53,189,existing,784.4183677558042,25,54,53,132,existing,680.172739450995,25,52,53,193,existing,592.4456665247399,25,53,53,132,existing,680.172739450995,25,57,53,74,existing,1039.8441852870062,25,56,53,74,existing,1039.8441852870062
26,26,42,54,228,existing,346.99151156027534,26,42,54,4,existing,434.88704517021745,26,42,54,10,allocated,242.26539551922622,26,49,54,138,existing,340.3655071589706,26,48,54,190,existing,365.8511549744905,26,50,54,194,existing,443.18682863764235,26,51,54,126,existing,456.5360411400271,26,54,54,132,existing,580.1529140728504,26,55,54,189,existing,684.3985423776596,26,53,54,132,existing,580.1529140728504,26,52,54,193,existing,492.4258411465953,26,57,54,74,existing,939.8243599088615,26,56,54,74,existing,939.8243599088615
27,27,40,60,248,existing,228.96957803502943,27,40,60,4,existing,218.64729565193562,27,40,60,59,allocated,84.37582317305238,27,48,60,190,existing,287.6831858476625,27,49,60,138,existing,559.1237441586371,27,50,60,194,existing,667.7630659189555,27,51,60,126,existing,681.1122784213402,27,55,60,189,existing,910.5076998511204,27,53,60,132,existing,837.3226474168649,27,52,60,193,existing,749.5955744906098,27,54,60,132,existing,837.3226474168649,27,56,60,74,existing,1165.9335173823222,27,57,60,74,existing,1165.9335173823222
28,28,44,61,193,existing,298.767394828817,28,44,61,4,existing,709.6585600878467,28,44,61,10,allocated,331.3573258381418,28,51,61,126,existing,226.68237209075127,28,50,61,194,existing,240.03158459313602,28,52,61,193,existing,298.767394828817,28,54,61,132,existing,386.4944677550721,28,49,61,138,existing,438.80034897137875,28,55,61,189,existing,444.7475955198796,28,53,61,132,existing,386.4944677550721,28,48,61,190,existing,676.3488800602014,28,56,61,74,existing,700.1734130510815,28,57,61,74,existing,700.1734130510815
29,29,44,62,193,existing,277.57124259258075,29,44,62,4,existing,730.8547123240829,29,44,62,10,allocated,352.55347807437806,29,51,62,126,existing,205.486219854515,29,50,62,194,existing,218.8354323568998,29,52,62,193,existing,277.57124259258075,29,54,62,132,existing,365.29831551883586,29,49,62,138,existing,459.99650120761504,29,55,62,189,existing,423.5514432836434,29,53,62,132,existing,365.29831551883586,29,57,62,74,existing,678.9772608148453,29,48,62,190,existing,697.5450322964376,29,56,62,74,existing,678.9772608148453
30,30,46,63,74,existing,336.4344219755522,30,46,63,116,existing,393.50734357983066,30,46,63,63,allocated,0.0,30,58,63,64,existing,138.8700152680943,30,59,63,263,existing,219.47517312790114,30,56,63,74,existing,336.4344219755522,30,55,63,189,existing,310.6738654942465,30,57,63,74,existing,336.4344219755522,30,52,63,193,existing,478.8580318559247,30,53,63,132,existing,391.1309589296696,30,54,63,132,existing,391.1309589296696,30,50,63,194,existing,553.4184994264114,30,51,63,126,existing,540.0692869240266
31,31,40,65,248,existing,356.09338117247967,31,40,65,4,existing,337.3327433924947,31,40,65,59,allocated,211.4996263105026,31,48,65,190,existing,406.36863358822166,31,50,65,194,existing,612.8447097481003,31,49,65,138,existing,624.5434498921336,31,51,65,126,existing,626.193922250485,31,52,65,193,existing,694.6772183197546,31,54,65,132,existing,782.4042912460097,31,53,65,132,existing,782.4042912460097,31,55,65,189,existing,855.5893436802651,31,57,65,74,existing,1111.015161211467,31,56,65,74,existing,1111.015161211467
32,32,41,66,190,existing,333.74374077455235,32,41,66,4,existing,264.7078505788254,32,41,66,59,allocated,211.91907215757698,32,48,66,190,existing,333.74374077455235,32,50,66,194,existing,540.2198169344309,32,49,66,138,existing,551.9185570784642,32,51,66,126,existing,553.5690294368156,32,55,66,189,existing,782.9644508665958,32,53,66,132,existing,709.7793984323404,32,52,66,193,existing,622.0523255060853,32,54,66,132,existing,709.7793984323404,32,57,66,74,existing,1038.3902683977976,32,56,66,74,existing,1038.3902683977976
33,33,47,67,107,existing,464.7384569720635,33,47,67,34,existing,315.73816612876226,33,47,67,257,allocated,183.6468900663191,33,48,67,190,existing,626.084022679334,33,49,67,138,existing,897.5245809903086,33,51,67,126,existing,1149.6200123541125,33,50,67,194,existing,1136.2707998517278,33,52,67,193,existing,1218.1033084233823,33,55,67,189,existing,1379.0154337838928,33,53,67,132,existing,1305.8303813496373,33,54,67,132,existing,1305.8303813496373,33,57,67,74,existing,1634.4412513150949,33,56,67,74,existing,1634.4412513150949
34,34,47,68,107,existing,414.8690944055822,34,47,68,34,existing,265.86880356228096,34,47,68,257,allocated,133.7775274998378,34,48,68,190,existing,576.2146601128527,34,49,68,138,existing,847.6552184238273,34,51,68,126,existing,1099.7506497876313,34,50,68,194,existing,1086.4014372852466,34,52,68,193,existing,1168.2339458569008,34,55,68,189,existing,1329.1460712174114,34,53,68,132,existing,1255.9610187831559,34,54,68,132,existing,1255.9610187831559,34,57,68,74,existing,1584.5718887486134,34,56,68,74,existing,1584.5718887486134
35,35,47,72,107,existing,840.19845660606,35,47,72,240,existing,821.8312906190639,35,47,72,72,allocated,0.0,35,48,72,190,existing,1027.2306291161306,35,49,72,138,existing,1297.0256230338882,35,50,72,194,existing,1573.1436164566062,35,51,72,126,existing,1586.4928289589911,35,55,72,189,existing,1815.8882503887712,35,53,72,132,existing,1742.3561647207493,35,52,72,193,existing,1654.6290917944943,35,54,72,132,existing,1742.3561647207493,35,56,72,74,existing,2071.314067919973,35,57,72,74,existing,2071.314067919973
36,36,46,74,74,existing,0.0,36,46,74,116,existing,237.91231058485843,36,46,74,74,allocated,0.0,36,57,74,74,existing,0.0,36,56,74,74,existing,0.0,36,55,74,189,existing,255.42581753120191,36,58,74,64,existing,197.5644067074579,36,52,74,193,existing,474.46113386019493,36,53,74,132,existing,386.7340609339398,36,54,74,132,existing,386.7340609339398,36,59,74,263,existing,278.16956456726473,36,51,74,126,existing,484.82123896098204,36,50,74,194,existing,498.1704514633667
37,37,45,75,132,existing,268.14768466804657,37,45,75,6,existing,287.5055654132378,37,45,75,13,allocated,149.23819229624647,37,55,75,189,existing,136.8394412653087,37,53,75,132,existing,268.14768466804657,37,57,75,74,existing,293.9450770216213,37,54,75,132,existing,268.14768466804657,37,56,75,74,existing,293.9450770216213,37,50,75,194,existing,379.5840751974735,37,51,75,126,existing,366.23486269508885,37,52,75,193,existing,355.8747575943017,37,58,75,64,existing,488.0631402527602,37,59,75,263,existing,553.4381632502932
38,38,46,76,74,existing,289.22743548166716,38,46,76,6,existing,244.76985808617064,38,46,76,105,allocated,128.82755624059433,38,55,76,189,existing,179.57514859237585,38,56,76,74,existing,289.22743548166716,38,57,76,74,existing,289.22743548166716,38,54,76,132,existing,310.88339199511375,38,50,76,194,existing,422.31978252454064,38,52,76,193,existing,398.6104649213689,38,53,76,132,existing,310.88339199511375,38,51,76,126,existing,408.970570022156,38,58,76,64,existing,486.791842189125,38,59,76,263,existing,567.3970000489319
39,39,47,77,107,existing,679.1090210319566,39,47,77,240,existing,660.7418550449605,39,47,77,101,allocated,73.06027474563537,39,48,77,190,existing,866.1411935420272,39,49,77,138,existing,1135.9361874597848,39,50,77,194,existing,1412.0541808825028,39,51,77,126,existing,1425.4033933848877,39,53,77,132,existing,1581.266729146646,39,55,77,189,existing,1654.7988148146678,39,52,77,193,existing,1493.539656220391,39,54,77,132,existing,1581.266729146646,39,56,77,74,existing,1910.2246323458694,39,57,77,74,existing,1910.2246323458694
40,40,47,78,107,existing,613.6119601009317,40,47,78,240,existing,595.2447941139357,40,47,78,101,allocated,138.55733567666024,40,48,78,190,existing,800.6441326110023,40,49,78,138,existing,1070.43912652876,40,50,78,194,existing,1346.557119951478,40,51,78,126,existing,1359.906332453863,40,54,78,132,existing,1515.769668215621,40,53,78,132,existing,1515.769668215621,40,52,78,193,existing,1428.042595289366,40,55,78,189,existing,1589.301753883643,40,56,78,74,existing,1844.7275714148445,40,57,78,74,existing,1844.7275714148445
41,41,47,79,107,existing,510.0338103368336,41,47,79,34,existing,638.7788506782971,41,47,79,232,allocated,130.3641543163235,41,48,79,190,existing,697.0659828469043,41,49,79,138,existing,968.5065411578789,41,51,79,126,existing,1256.3281826897646,41,50,79,194,existing,1242.97897018738,41,52,79,193,existing,1324.8114787590343,41,53,79,132,existing,1412.5385516852893,41,55,79,189,existing,1485.7236041195447,41,54,79,132,existing,1412.5385516852893,41,56,79,74,existing,1741.1494216507467,41,57,79,74,existing,1741.1494216507467
42,42,47,80,107,existing,443.59295341297496,42,47,80,34,existing,572.3379937544385,42,47,80,232,allocated,196.80501124018218,42,48,80,190,existing,630.6251259230456,42,49,80,138,existing,902.0656842340203,42,50,80,194,existing,1176.5381132635212,42,51,80,126,existing,1189.887325765906,42,55,80,189,existing,1419.2827471956862,42,53,80,132,existing,1346.0976947614308,42,54,80,132,existing,1346.0976947614308,42,52,80,193,existing,1258.3706218351756,42,56,80,74,existing,1674.708564726888,42,57,80,74,existing,1674.708564726888
43,43,41,81,190,existing,218.40210998251,43,41,81,4,existing,251.71179001015526,43,41,81,156,existing,114.0961182980467,43,48,81,190,existing,218.40210998251,43,50,81,194,existing,327.5108773579657,43,51,81,126,existing,340.86008986035046,43,49,81,138,existing,339.209617501999,43,54,81,132,existing,497.07045885587513,43,55,81,189,existing,570.2555112901305,43,52,81,193,existing,409.34338592962,43,53,81,132,existing,497.07045885587513,43,56,81,74,existing,825.6813288213324,43,57,81,74,existing,825.6813288213324
44,44,47,82,107,existing,392.96255507690245,44,47,82,4,existing,613.8829637890889,44,47,82,232,allocated,247.43540957625464,44,48,82,190,existing,579.9947275869731,44,49,82,138,existing,851.4352858979478,44,50,82,194,existing,1125.9077149274488,44,51,82,126,existing,1139.2569274298335,44,52,82,193,existing,1207.7402234991032,44,54,82,132,existing,1295.4672964253582,44,53,82,132,existing,1295.4672964253582,44,55,82,189,existing,1368.6523488596135,44,57,82,74,existing,1624.0781663908156,44,56,82,74,existing,1624.0781663908156
45,45,42,85,228,existing,78.92255662781169,45,42,85,4,existing,166.81809023775378,45,42,85,228,allocated,78.92255662781169,45,48,85,190,existing,97.78220004202683,45,49,85,138,existing,173.6583582689478,45,51,85,126,existing,495.3720270229856,45,50,85,194,existing,482.02281452060083,45,55,85,189,existing,723.2345282606182,45,54,85,132,existing,618.988899955809,45,52,85,193,existing,531.2618270295538,45,53,85,132,existing,618.988899955809,45,57,85,74,existing,978.6603457918201,45,56,85,74,existing,978.6603457918201
46,46,42,86,228,existing,188.27642527438027,46,42,86,4,existing,276.17195888432235,46,42,86,138,existing,64.30448962237922,46,49,86,138,existing,64.30448962237922,46,48,86,190,existing,207.1360686885954,46,50,86,194,existing,372.66894587403226,46,51,86,126,existing,386.01815837641703,46,52,86,193,existing,421.90795838298516,46,55,86,189,existing,613.8806596140496,46,54,86,132,existing,509.6350313092403,46,53,86,132,existing,509.6350313092403,46,57,86,74,existing,869.3064771452514,46,56,86,74,existing,869.3064771452514
