,assign_from_var_id_grocery,assign_to_var_id_grocery,assign_from_node_id_grocery,assign_to_node_id_grocery,assign_type_grocery,dist_grocery,assign_from_var_id_school,assign_to_var_id_school,assign_from_node_id_school,assign_to_node_id_school,assign_type_school,dist_school,assign_from_var_id_healthcare,assign_to_var_id_healthcare,assign_from_node_id_healthcare,assign_to_node_id_healthcare,assign_type_healthcare,dist_healthcare,0_assign_from_var_id_restaurant,0_assign_to_var_id_restaurant,0_assign_from_node_id_restaurant,0_assign_to_node_id_restaurant,0_assign_type_restaurant,0_dist_restaurant,1_assign_from_var_id_restaurant,1_assign_to_var_id_restaurant,1_assign_from_node_id_restaurant,1_assign_to_node_id_restaurant,1_assign_type_restaurant,1_dist_restaurant,2_assign_from_var_id_restaurant,2_assign_to_var_id_restaurant,2_assign_from_node_id_restaurant,2_assign_to_node_id_restaurant,2_assign_type_restaurant,2_dist_restaurant,3_assign_from_var_id_restaurant,3_assign_to_var_id_restaurant,3_assign_from_node_id_restaurant,3_assign_to_node_id_restaurant,3_assign_type_restaurant,3_dist_restaurant,4_assign_from_var_id_restaurant,4_assign_to_var_id_restaurant,4_assign_from_node_id_restaurant,4_assign_to_node_id_restaurant,4_assign_type_restaurant,4_dist_restaurant,5_assign_from_var_id_restaurant,5_assign_to_var_id_restaurant,5_assign_from_node_id_restaurant,5_assign_to_node_id_restaurant,5_assign_type_restaurant,5_dist_restaurant,6_assign_from_var_id_restaurant,6_assign_to_var_id_restaurant,6_assign_from_node_id_restaurant,6_assign_to_node_id_restaurant,6_assign_type_restaurant,6_dist_restaurant,7_assign_from_var_id_restaurant,7_assign_to_var_id_restaurant,7_assign_from_node_id_restaurant,7_assign_to_node_id_restaurant,7_assign_type_restaurant,7_dist_restaurant,8_assign_from_var_id_restaurant,8_assign_to_var_id_restaurant,8_assign_from_node_id_restaurant,8_assign_to_node_id_restaurant,8_assign_type_restaurant,8_dist_restaurant,9_assign_from_var_id_restaurant,9_assign_to_var_id_restaurant,9_assign_from_node_id_restaurant,9_assign_to_node_id_restaurant,9_assign_type_restaurant,9_dist_restaurant
0,0,90,0,523,existing,711.4745026350907,0,90,0,137,existing,349.4852408204658,0,90,0,220,allocated,750.4057410550307,0,97,0,216,existing,838.5962635138055,0,1,0,23,allocated,859.8021863056327,0,36,0,319,allocated,1066.6288410248485,0,112,0,218,existing,939.8443932287323,0,99,0,405,existing,1695.984984875145,0,110,0,405,existing,1695.984984875145,0,20,0,193,allocated,1102.262918959169,0,113,0,634,existing,1534.3977676557072,0,108,0,335,existing,1778.9631730889778,0,111,0,405,existing,1695.984984875145
1,1,93,1,389,existing,772.2271269154065,1,93,1,137,existing,427.8801234465264,1,93,1,220,allocated,756.4810443932793,1,1,1,23,allocated,865.8774896438813,1,97,1,216,existing,916.9911461398663,1,112,1,218,existing,969.3622908490145,1,20,1,193,allocated,1108.3382222974174,1,110,1,405,existing,1702.0602882133935,1,36,1,319,allocated,1145.023723650909,1,99,1,405,existing,1702.0602882133935,1,113,1,634,existing,1540.4730709939556,1,108,1,335,existing,1857.3580557150383,1,111,1,405,existing,1702.0602882133935
2,2,87,2,446,existing,524.2518632978049,2,87,2,676,existing,279.77448496350405,2,87,2,429,allocated,361.9497627655264,2,109,2,386,existing,622.3623501507006,2,101,2,545,existing,763.9606701246745,2,102,2,544,existing,784.1828405528507,2,103,2,66,existing,764.3038214901162,2,108,2,335,existing,930.6903211268691,2,107,2,335,existing,930.6903211268691,2,104,2,434,existing,991.5458067835536,2,105,2,434,existing,991.5458067835536,2,1,2,23,allocated,1204.8136409084427,2,36,2,319,allocated,1288.3559712365745
3,3,87,3,446,existing,506.24526226187504,3,87,3,676,existing,297.7810859994339,3,87,3,429,allocated,343.9431617295965,3,109,3,386,existing,605.4947865104316,3,103,3,66,existing,746.2972204541863,3,102,3,544,existing,802.1894415887806,3,101,3,545,existing,781.9672711606044,3,105,3,434,existing,973.5392057476238,3,107,3,335,existing,913.8227574866,3,104,3,434,existing,973.5392057476238,3,108,3,335,existing,913.8227574866,3,1,3,23,allocated,1222.8202419443726,3,36,3,319,allocated,1306.3625722725044
4,4,51,6,443,allocated,663.5318079069596,4,51,6,443,existing,663.5318079069596,4,51,6,443,allocated,663.5318079069596,4,113,6,634,existing,387.2756971991421,4,20,6,193,allocated,680.2139527841127,4,111,6,405,existing,1270.5792590152935,4,1,6,23,allocated,1258.8096133639872,4,99,6,405,existing,1270.5792590152935,4,112,6,218,existing,1328.7163770279572,4,97,6,216,existing,1619.724719430125,4,110,6,405,existing,1270.5792590152935,4,101,6,545,existing,1739.7670144993667,4,102,6,544,existing,1719.5448440711907
5,5,51,7,443,allocated,457.9951863945894,5,51,7,443,existing,457.9951863945894,5,51,7,443,allocated,457.9951863945894,5,113,7,634,existing,176.0076931544166,5,20,7,193,allocated,468.9459487393872,5,1,7,23,allocated,1053.272991851617,5,111,7,405,existing,1064.4614884511636,5,110,7,405,existing,1064.4614884511636,5,97,7,216,existing,1408.4567153853995,5,99,7,405,existing,1064.4614884511636,5,112,7,218,existing,1117.4483729832316,5,101,7,545,existing,1534.2303929869965,5,102,7,544,existing,1514.0082225588203
6,6,88,8,335,existing,807.8242304559506,6,88,8,319,existing,563.0993344042442,6,88,8,179,allocated,451.47630816328535,6,36,8,319,allocated,563.0993344042442,6,108,8,335,existing,807.8242304559506,6,107,8,335,existing,807.8242304559506,6,109,8,386,existing,1030.6131240522827,6,1,8,23,allocated,1714.8201145849932,6,105,8,434,existing,1687.198396606053,6,104,8,434,existing,1687.198396606053,6,103,8,66,existing,1459.9564113126157,6,97,8,216,existing,1782.6798351811246,6,112,8,218,existing,1883.9279648960514
7,7,88,9,335,existing,754.8543495669712,7,88,9,319,existing,616.0692152932236,7,88,9,179,allocated,504.44618905226474,7,36,9,319,allocated,616.0692152932236,7,108,9,335,existing,754.8543495669712,7,109,9,386,existing,1041.8529963546926,7,107,9,335,existing,754.8543495669712,7,104,9,434,existing,1698.438268908463,7,1,9,23,allocated,1707.3614599136768,7,103,9,66,existing,1471.1962836150255,7,105,9,434,existing,1698.438268908463,7,97,9,216,existing,1835.6497160701044,7,112,9,218,existing,1936.8978457850312
8,8,89,12,386,existing,243.64483424699785,8,89,12,429,allocated,595.238263847298,8,89,12,446,existing,432.9361633150194,8,109,12,386,existing,243.64483424699785,8,108,12,335,existing,391.514841115183,8,103,12,66,existing,672.9881215073307,8,107,12,335,existing,391.514841115183,8,1,12,23,allocated,1146.380765193269,8,105,12,434,existing,900.230106800768,8,36,12,319,allocated,864.7844294918492,8,104,12,434,existing,900.230106800768,8,101,12,545,existing,1416.0505310555309,8,102,12,544,existing,1436.2727014837074
9,9,89,13,386,existing,122.15607516500157,9,89,13,429,allocated,473.7495047653016,9,89,13,446,existing,311.4474042330231,9,109,13,386,existing,122.15607516500157,9,108,13,335,existing,270.0260820331867,9,107,13,335,existing,270.0260820331867,9,103,13,66,existing,551.4993624253344,9,36,13,319,allocated,971.098627697304,9,1,13,23,allocated,1267.8695242752653,9,105,13,434,existing,778.7413477187717,9,104,13,434,existing,778.7413477187717,9,102,13,544,existing,1528.7012658685528,9,101,13,545,existing,1508.4790954403766
